low_price,high_price,open_price,close_price,volume
3399.0,3402.01,3402.01,3399.0,4.57130561
3391.0,3399.25,3399.25,3393.57,8.8182122
3393.33,3399.17,3394.07,3397.01,4.65715972
3396.47,3398.69,3397.01,3398.69,1.78550844
3391.0,3399.52,3398.56,3391.0,5.23062923
3388.01,3395.87,3391.01,3393.57,6.53090197
3388.0,3393.35,3391.3,3389.0,2.17777896
3388.99,3389.0,3388.99,3389.0,20.64534805
3388.99,3389.0,3388.99,3389.0,20.64534805
3388.0,3389.0,3388.99,3388.0,1.83935171
3388.0,3391.43,3388.01,3388.0,1.42637294
3386.0,3388.01,3388.01,3386.07,10.48970179
3386.07,3387.0,3386.07,3387.0,1.54334185
3386.99,3394.03,3387.0,3393.41,5.45831088
3391.99,3394.33,3392.82,3393.49,1.39093408
3391.0,3394.58,3393.49,3391.0,2.58664487
3391.45,3394.28,3391.98,3393.81,0.52562589
3391.03,3394.19,3393.79,3393.62,2.37103814
3391.01,3393.62,3393.62,3392.68,2.20570527
3392.68,3392.69,3392.69,3392.69,1.06650563
3390.0,3392.69,3392.69,3390.0,1.95493409
3390.0,3390.01,3390.01,3390.01,2.99337535
3390.0,3391.7,3390.01,3391.7,4.48899555
3390.0,3392.68,3391.24,3390.01,1.11261888
3389.08,3391.3,3390.01,3390.75,2.58958946
3390.74,3390.75,3390.75,3390.75,2.33003408
3390.74,3390.75,3390.75,3390.74,1.36870395
3390.74,3393.98,3390.75,3393.98,0.98072659
3392.17,3394.0,3393.69,3394.0,7.32973116
3393.99,3394.0,3394.0,3394.0,0.67781703
3393.99,3396.13,3393.99,3394.01,1.53238026
3394.0,3395.4,3394.03,3394.03,1.72376824
3394.0,3397.63,3395.38,3395.91,0.89880264
3393.99,3397.4,3396.76,3396.67,3.33056017
3396.66,3396.67,3396.67,3396.66,1.18594142
3393.99,3397.57,3396.67,3397.57,1.02649254
3396.09,3397.83,3397.68,3397.83,1.38194045
3397.82,3397.83,3397.82,3397.83,0.58516019
3397.82,3400.0,3397.83,3399.99,2.22461768
3399.99,3402.54,3400.0,3402.54,3.11611125
3400.02,3405.0,3402.54,3402.54,0.84412191
3402.79,3406.94,3404.61,3406.93,1.24339715
3406.93,3407.0,3406.94,3407.0,6.68744168
3407.0,3408.82,3407.0,3408.82,1.83447309
3408.82,3409.0,3408.82,3408.99,1.39110872
3389.19,3409.0,3409.0,3389.19,5.52725649
3386.0,3392.19,3389.19,3387.22,3.32970339
3368.22,3387.22,3387.22,3373.68,18.21713076
3373.68,3383.35,3373.68,3383.35,4.03334343
3383.35,3384.99,3383.35,3384.99,0.45442542
3384.98,3385.0,3384.99,3384.99,0.76885863
3384.99,3391.77,3385.0,3391.76,1.62987919
3383.42,3391.77,3391.77,3387.32,2.06843608
3378.31,3387.32,3387.32,3384.51,0.95246453
3380.0,3384.6,3382.43,3380.01,0.70135572
3381.62,3381.66,3381.62,3381.66,0.80303155
3377.57,3381.66,3381.66,3381.53,1.10478267
3381.18,3381.66,3381.54,3381.66,0.39169611
3377.27,3381.66,3381.66,3381.66,0.15273309
3381.65,3381.66,3381.66,3381.65,1.69524681
3381.65,3387.0,3381.66,3386.99,0.84151397
3386.24,3389.93,3387.0,3386.24,0.21868749
3386.01,3386.01,3386.01,3386.01,0.1978113
3381.99,3389.92,3387.02,3388.0,0.25294002
3384.69,3389.42,3387.86,3388.22,0.19892254
3385.62,3386.35,3386.35,3385.62,0.22934656
3385.6,3388.91,3386.64,3385.6,0.33564006
3382.16,3388.69,3388.69,3386.04,0.67542851
3381.92,3385.68,3385.18,3385.68,1.86009818
3383.95,3388.51,3385.68,3388.51,0.16437009
3384.09,3388.0,3384.09,3385.16,0.1201446
3385.19,3387.33,3385.19,3387.33,0.1809837
3387.34,3390.0,3387.34,3390.0,0.11132209
3387.15,3390.63,3387.15,3390.38,0.26395485
3390.63,3390.64,3390.63,3390.64,0.03347702
3390.64,3392.83,3390.64,3391.74,0.84870257
3389.03,3393.47,3391.76,3389.36,0.1270329
3389.01,3391.1,3391.1,3389.01,0.28319428
3384.08,3389.01,3389.0,3384.25,2.07038269
3378.43,3384.1,3383.92,3383.44,1.92042218
3383.41,3383.42,3383.42,3383.41,0.14119716
3383.41,3383.42,3383.42,3383.42,0.20242374
3383.41,3383.42,3383.42,3383.41,0.29600886
3377.84,3383.42,3383.41,3382.57,0.3665402
3379.45,3384.83,3380.92,3379.45,0.26997985
3377.72,3383.11,3381.16,3377.72,1.73323398
3374.3,3378.0,3378.0,3374.3,0.39030189
3376.72,3382.42,3376.72,3382.11,0.50118549
3377.0,3380.82,3380.82,3379.55,0.64037172
3377.0,3378.1,3377.01,3378.1,0.11534431
3376.72,3378.19,3376.72,3376.73,0.53758293
3379.0,3383.0,3379.0,3383.0,3.24819829
3383.0,3385.0,3383.0,3384.99,0.05815905
3381.59,3385.0,3385.0,3382.36,0.38284777
3381.02,3384.27,3381.02,3383.73,0.04538853
3381.96,3382.71,3381.96,3382.65,0.05488831
3379.0,3383.71,3381.01,3383.59,0.1013274
3379.0,3382.92,3380.0,3382.18,0.11616394
3379.0,3381.15,3379.54,3379.1,0.38723772
3379.09,3379.1,3379.1,3379.1,0.20301535
3379.1,3380.79,3379.1,3380.79,0.09247607
3380.8,3384.92,3380.8,3384.92,0.64678569
3384.99,3385.0,3385.0,3384.99,0.14064953
3385.0,3385.0,3385.0,3385.0,0.20313051
3384.99,3385.0,3385.0,3384.99,0.39230827
3385.0,3385.0,3385.0,3385.0,0.02826635
3384.99,3385.0,3384.99,3385.0,0.04766969
3384.99,3385.0,3384.99,3385.0,0.43939354
3384.81,3387.91,3385.15,3386.26,0.71015856
3385.32,3385.61,3385.33,3385.6,0.03106095
3385.61,3385.63,3385.61,3385.62,0.24278246
3385.0,3385.63,3385.62,3385.01,0.58246771
3382.17,3386.49,3385.01,3385.02,0.69989941
3382.12,3386.4,3385.01,3382.5,1.33996815
3382.47,3386.4,3385.89,3385.93,0.46880934
3384.55,3391.01,3385.79,3387.03,0.91698367
3387.71,3393.91,3388.23,3387.71,0.82935722
3387.7,3391.21,3387.71,3389.13,0.62951434
3389.02,3398.0,3389.36,3398.0,2.08032513
3397.99,3400.0,3398.0,3399.99,0.67051565
3397.99,3400.0,3400.0,3398.79,2.30560564
3398.8,3400.0,3398.8,3400.0,0.15730312
3396.0,3400.0,3400.0,3396.0,0.80141163
3396.0,3396.1,3396.0,3396.1,1.52988074
3396.0,3399.84,3396.1,3396.0,1.03640972
3396.01,3396.45,3396.01,3396.29,3.55632945
3396.0,3399.85,3396.3,3396.0,1.3866156
3396.0,3399.9,3396.01,3399.82,1.91704692
3398.29,3400.0,3398.29,3400.0,0.6572677
3400.0,3407.37,3400.0,3405.87,8.70413558
3404.0,3405.87,3405.87,3404.0,8.43381481
3399.0,3404.01,3404.01,3401.49,3.14040634
3399.0,3401.71,3401.24,3399.01,4.77382079
3399.0,3399.1,3399.01,3399.1,2.35218805
3399.09,3401.02,3399.1,3401.02,1.21357172
3399.43,3403.0,3400.9,3402.83,11.06345379
3400.09,3402.83,3402.83,3400.1,3.89984372
3400.09,3400.1,3400.1,3400.1,2.14839985
3399.09,3400.1,3400.1,3399.1,2.9299344
3399.09,3399.1,3399.1,3399.1,2.28958475
3399.09,3399.1,3399.09,3399.1,2.32113699
3399.0,3399.1,3399.09,3399.0,2.25361049
3391.08,3399.01,3399.0,3394.85,4.63715055
3391.11,3394.8,3394.8,3393.21,1.33280952
3389.54,3393.63,3393.31,3389.55,3.37821301
3389.55,3390.01,3389.55,3390.0,3.50462412
3390.0,3393.0,3390.01,3393.0,5.14657487
3392.9,3395.33,3393.0,3392.9,3.10830082
3390.13,3392.91,3392.91,3390.83,4.33095907
3391.29,3396.39,3391.29,3396.39,14.6939454
3393.72,3398.88,3396.08,3398.49,11.65529252
3397.81,3398.23,3397.81,3398.22,2.24356561
3398.22,3399.01,3398.23,3399.01,4.90742905
3399.0,3403.0,3399.01,3402.31,9.6423119
3402.31,3403.0,3402.32,3402.33,5.92828257
3402.32,3402.33,3402.33,3402.33,2.07197426
3402.32,3402.33,3402.33,3402.32,2.40959515
3402.32,3403.0,3402.33,3402.91,4.6527833
3402.9,3404.0,3402.91,3403.99,2.10713117
3403.99,3404.0,3404.0,3404.0,3.70715731
3403.99,3405.66,3404.0,3405.4,4.52103885
3402.31,3405.4,3405.4,3402.32,6.57414415
3402.31,3402.32,3402.32,3402.32,4.52890971
3402.31,3409.0,3402.31,3406.91,5.87935302
3406.91,3415.08,3406.92,3413.88,13.15225928
3413.87,3415.2,3413.87,3415.0,9.15140778
3415.0,3418.99,3415.01,3418.98,6.34509768
3412.02,3423.77,3418.72,3417.54,41.16279575
3418.0,3425.0,3418.0,3425.0,3.78295164
3395.25,3438.0,3425.0,3408.03,31.15294031
3408.0,3409.93,3408.03,3408.0,7.99796556
3408.0,3408.01,3408.01,3408.0,1.44846537
3401.89,3408.01,3408.0,3408.01,14.40635333
3408.0,3408.03,3408.01,3408.03,6.03697732
3405.0,3409.33,3408.03,3409.06,5.65408941
3408.0,3409.33,3409.06,3408.0,2.50087782
3403.12,3408.01,3408.01,3404.81,9.72663682
3403.12,3404.81,3404.8,3403.12,2.35234977
3401.21,3404.0,3403.13,3402.44,3.99269668
3401.09,3403.98,3402.28,3401.09,4.28253704
3401.5,3405.9,3403.38,3405.37,7.6421568
3405.1,3406.76,3405.36,3406.34,2.51424599
3405.57,3409.7,3405.57,3409.7,6.00898884
3409.69,3409.97,3409.7,3409.96,11.20362429
3405.68,3409.99,3409.96,3409.98,5.8666526
3409.98,3410.0,3409.98,3410.0,4.39321286
3409.99,3410.27,3410.0,3410.26,5.07802125
3410.27,3410.35,3410.27,3410.33,1.95885974
3404.32,3410.33,3410.33,3407.55,3.33756658
3404.32,3410.35,3407.54,3409.66,2.25807738
3409.07,3410.48,3409.07,3410.44,3.39885114
3410.45,3410.58,3410.45,3410.58,2.28384695
3410.58,3410.81,3410.58,3410.81,4.97954514
3410.78,3411.0,3410.81,3411.0,4.60947698
3410.44,3411.0,3410.99,3410.45,4.11474101
3410.0,3410.45,3410.44,3410.01,5.41207338
3405.0,3410.01,3410.01,3407.37,6.09936678
3407.0,3407.92,3407.38,3407.04,2.87338187
3403.33,3407.04,3407.03,3405.2,5.38634839
3403.0,3405.2,3405.19,3403.0,0.76199652
3396.7,3403.01,3403.01,3399.87,5.04149519
3399.86,3399.99,3399.87,3399.87,0.85696644
3399.86,3404.65,3399.87,3403.65,21.40823166
3399.86,3403.65,3403.64,3402.0,3.14856156
3400.67,3407.05,3401.12,3403.01,21.27751472
3399.99,3403.02,3403.01,3401.13,8.15479951
3400.92,3402.75,3401.13,3401.81,1.82945982
3396.54,3401.79,3401.79,3400.35,7.71292571
3397.66,3400.74,3400.26,3397.67,2.93272931
3397.66,3400.74,3400.26,3397.67,2.93272931
3396.0,3397.68,3397.68,3396.0,2.04163723
3395.0,3396.01,3396.01,3395.01,7.64720952
3395.0,3396.69,3395.0,3395.68,17.64352486
3395.68,3395.69,3395.69,3395.69,4.56693144
3395.0,3395.69,3395.69,3395.0,11.04381251
3391.41,3395.01,3395.01,3391.41,14.06793174
3391.39,3391.42,3391.41,3391.4,4.08479553
3391.39,3393.96,3391.4,3393.96,3.20159791
3393.97,3393.98,3393.98,3393.98,2.92954906
3393.97,3394.99,3393.98,3394.98,5.12686702
3394.98,3395.69,3394.98,3395.68,5.09401061
3395.69,3398.19,3395.69,3398.18,5.31984189
3398.18,3398.82,3398.19,3398.18,1.89017421
3398.19,3399.37,3398.19,3399.37,3.798709
3399.36,3402.44,3399.37,3402.44,3.00172702
3402.43,3404.97,3402.43,3403.95,2.70261286
3404.99,3407.73,3405.0,3406.4,5.7757454
3405.09,3406.26,3405.09,3406.15,2.78035047
3406.14,3406.15,3406.15,3406.15,7.42663452
3406.14,3406.15,3406.15,3406.15,4.64295559
3406.14,3406.15,3406.15,3406.15,2.03138092
3406.14,3406.15,3406.15,3406.15,7.01271034
3406.15,3409.84,3406.15,3406.89,24.79411444
3402.29,3406.9,3406.89,3402.35,5.38933917
3401.99,3402.3,3402.3,3401.99,2.13905694
3400.0,3402.0,3402.0,3400.02,4.72397445
3400.0,3400.02,3400.01,3400.01,2.81264397
3400.0,3400.01,3400.0,3400.0,3.72333396
3400.0,3400.01,3400.01,3400.0,4.4752269
3399.99,3400.07,3400.0,3400.07,2.30390083
3400.06,3400.07,3400.07,3400.07,2.51077402
3400.06,3407.32,3400.07,3406.49,8.61581301
3404.47,3407.32,3406.91,3407.3,2.90053957
3404.33,3407.32,3407.3,3407.32,1.96795104
3405.91,3412.41,3407.31,3410.85,19.3867758
3404.72,3410.85,3410.85,3407.58,3.2550033
3401.76,3407.62,3405.92,3402.66,9.4533343
3401.27,3404.77,3401.27,3402.51,3.14896748
3402.5,3405.34,3402.51,3402.51,4.39082433
3402.45,3405.25,3402.51,3403.39,3.61907736
3402.0,3403.83,3403.41,3403.83,4.43390668
3403.16,3404.47,3404.47,3403.16,3.57486194
3403.16,3407.62,3403.17,3404.72,2.09546035
3403.09,3407.62,3404.73,3406.27,3.1890106
3406.26,3412.34,3406.27,3409.01,18.80677316
3406.26,3409.92,3409.0,3407.64,4.88129549
3406.27,3409.52,3408.78,3408.01,8.10310863
3407.9,3408.01,3408.0,3407.9,2.78806986
3402.98,3407.91,3407.91,3405.55,10.73765167
3403.08,3406.69,3405.54,3405.5,5.98731319
3400.88,3405.51,3405.5,3402.38,10.11849058
3401.39,3403.51,3402.65,3403.41,3.84038999
3401.87,3403.98,3403.0,3402.96,2.94628111
3402.95,3404.0,3402.96,3404.0,2.301827
3403.99,3405.93,3403.99,3404.0,1.91389569
3403.99,3404.0,3404.0,3404.0,4.22160972
3403.99,3404.0,3404.0,3403.99,1.49339475
3403.99,3404.0,3403.99,3404.0,1.30829136
3403.99,3407.0,3403.99,3407.0,3.01295926
3406.89,3408.01,3407.0,3406.9,2.3836786
3403.99,3408.01,3406.89,3407.87,2.80515314
3403.99,3408.01,3407.65,3407.99,3.50911956
3403.22,3408.0,3407.98,3405.99,7.02584092
3402.83,3408.01,3405.06,3407.58,10.10340346
3402.82,3407.58,3407.57,3406.63,5.36873861
3402.8,3406.54,3406.37,3404.61,1.22317721
3403.58,3405.8,3404.61,3404.99,2.66551949
3403.0,3405.12,3404.99,3403.01,5.06480447
3403.01,3405.0,3403.01,3404.0,0.73250154
3403.0,3404.0,3403.99,3403.99,2.57766733
3400.24,3406.55,3403.99,3404.87,14.95663561
3401.8,3404.84,3404.84,3403.14,0.98556882
3400.32,3405.24,3400.32,3403.21,4.00610143
3398.59,3403.21,3403.2,3398.73,3.90105452
3401.49,3404.39,3401.49,3401.52,2.37120859
3397.82,3405.86,3401.52,3402.51,9.5729359
3400.5,3405.98,3405.86,3403.45,2.47516094
3401.02,3403.45,3403.45,3401.27,1.54913336
3401.27,3404.57,3401.27,3404.35,3.29086477
3403.0,3404.59,3404.25,3403.17,1.82497205
3403.16,3404.83,3403.84,3403.65,2.61952115
3400.0,3403.52,3403.52,3402.57,4.61974874
3400.25,3402.87,3402.37,3402.01,2.63358741
3398.0,3400.56,3400.56,3398.01,1.31872639
3397.99,3401.5,3398.01,3401.5,2.25285214
3400.0,3401.5,3400.56,3400.01,2.23430998
3400.0,3401.37,3400.0,3401.24,3.31170521
3400.0,3401.44,3401.22,3400.01,2.52081495
3400.0,3402.3,3400.0,3402.3,6.24294828
3401.05,3404.69,3402.3,3403.7,0.36298155
3403.55,3405.2,3403.55,3405.0,1.02347615
3405.0,3406.2,3405.2,3406.19,1.88488589
3405.0,3407.63,3406.19,3407.61,1.53747773
3405.0,3407.99,3407.62,3407.94,8.19983867
3406.0,3407.93,3407.93,3406.01,1.14556573
3405.0,3406.01,3406.01,3405.01,1.52719779
3405.0,3405.01,3405.0,3405.01,0.81494481
3405.0,3405.03,3405.01,3405.03,1.55833934
3405.0,3405.03,3405.02,3405.01,0.71272339
3402.44,3405.5,3405.01,3405.5,1.45446112
3402.33,3406.01,3405.41,3406.01,1.38405768
3405.01,3407.23,3405.01,3407.23,0.98931843
3407.22,3408.85,3407.23,3408.85,3.99703102
3406.11,3408.85,3408.84,3406.11,1.59749425
3404.65,3406.12,3406.12,3405.6,8.92850921
3405.65,3406.74,3405.67,3406.74,1.20795369
3406.73,3407.06,3406.74,3407.06,1.25143671
3407.29,3407.3,3407.29,3407.29,0.93547588
3407.29,3407.3,3407.3,3407.3,1.61257903
3407.29,3408.92,3407.29,3407.3,3.27269971
3407.29,3407.3,3407.3,3407.3,0.30313271
3406.7,3407.51,3407.29,3407.51,2.77619569
3405.97,3407.87,3407.51,3407.69,5.12505044
3407.64,3407.69,3407.69,3407.64,2.54067693
3407.64,3407.65,3407.65,3407.65,0.53807137
3407.64,3407.65,3407.64,3407.65,0.22423919
3407.08,3407.65,3407.64,3407.09,1.70404853
3407.06,3407.09,3407.09,3407.06,1.14604903
3407.06,3407.07,3407.06,3407.06,0.89860336
3407.06,3413.06,3407.07,3413.06,6.84339693
3408.05,3419.91,3413.05,3408.07,14.02100528
3411.04,3412.86,3411.04,3412.85,1.135723
3412.85,3413.31,3412.86,3413.3,0.75069618
3410.98,3416.1,3413.31,3410.99,2.34123021
3407.06,3410.99,3410.98,3407.06,1.18954733
3407.11,3408.96,3407.11,3408.86,1.85010284
3409.73,3412.45,3410.5,3411.0,2.13736426
3410.99,3412.42,3410.99,3412.42,1.61867348
3411.01,3412.42,3412.42,3412.0,0.40834982
3411.99,3412.0,3411.99,3411.99,0.83130714
3411.99,3412.0,3412.0,3411.99,0.72950247
3411.99,3415.24,3412.0,3415.0,1.35004784
3415.0,3415.41,3415.01,3415.4,0.45108924
3415.4,3415.41,3415.41,3415.41,0.45585066
3415.4,3425.0,3415.41,3425.0,7.31724226
3422.57,3432.48,3425.0,3422.57,8.21060471
3422.57,3426.61,3422.58,3426.61,0.53606474
3427.0,3427.01,3427.01,3427.0,0.26140104
3422.57,3427.0,3427.0,3422.57,0.94375943
3422.57,3422.58,3422.57,3422.58,0.63011748
3422.57,3422.58,3422.58,3422.57,0.15804102
3422.58,3422.58,3422.58,3422.58,1.12333754
3422.58,3422.58,3422.58,3422.58,0.20137416
3422.19,3422.58,3422.58,3422.19,1.4916453
3421.5,3421.51,3421.51,3421.51,1.39305039
3419.26,3421.5,3421.5,3419.26,0.76040122
3417.23,3419.27,3419.27,3417.24,0.16655597
3417.23,3419.39,3417.23,3419.39,3.62794673
3415.63,3419.52,3419.38,3417.62,1.36875641
3413.81,3417.63,3417.63,3413.81,0.23342333
3413.5,3416.49,3415.53,3415.52,0.29614582
3415.53,3415.53,3415.53,3415.53,0.19636229
3415.01,3418.79,3415.52,3416.01,0.37225198
3416.01,3417.9,3416.01,3417.9,0.18000393
3418.02,3419.0,3418.02,3418.99,0.97655003
3418.99,3419.0,3419.0,3418.99,0.86294117
3418.99,3421.11,3418.99,3419.99,1.45259153
3419.97,3422.93,3422.05,3421.72,0.51752983
3421.74,3421.75,3421.74,3421.75,0.11024975
3421.75,3423.47,3421.75,3421.77,0.73010314
3421.75,3421.77,3421.77,3421.75,0.14908759
3421.74,3421.75,3421.74,3421.75,0.72851831
3421.92,3424.38,3421.94,3424.38,0.45949903
3424.37,3427.52,3424.38,3427.52,1.90714218
3427.51,3427.52,3427.52,3427.52,0.26153721
3426.64,3427.51,3427.51,3426.65,0.19088025
3425.0,3426.65,3426.64,3425.0,0.54377909
3425.0,3430.0,3425.0,3430.0,1.09439857
3429.99,3431.22,3430.0,3431.21,0.9582355
3431.22,3433.01,3431.22,3433.01,1.16414323
3433.01,3435.8,3433.01,3435.8,2.44895498
3435.79,3435.8,3435.8,3435.8,0.16872391
3435.79,3435.8,3435.8,3435.8,0.73347401
3428.03,3435.79,3435.79,3433.24,2.15971796
3429.6,3432.55,3431.37,3432.55,0.12026745
3432.56,3433.74,3432.56,3433.74,0.22862622
3430.0,3431.82,3430.0,3431.81,1.64698815
3431.81,3433.74,3431.82,3433.74,2.30458702
3433.74,3437.2,3433.74,3435.27,5.15932429
3435.28,3437.98,3435.28,3437.98,0.18063939
3430.76,3437.98,3437.97,3430.76,8.7792673
3424.0,3430.77,3430.77,3424.0,8.34741412
3424.0,3424.29,3424.01,3424.29,1.24076162
3419.53,3424.0,3424.0,3419.99,3.20350561
3415.0,3420.0,3420.0,3415.0,0.08930297
3415.01,3415.5,3415.01,3415.02,7.74991536
3415.01,3417.17,3415.02,3417.16,6.7654751
3417.16,3417.17,3417.17,3417.16,1.28241815
3417.16,3417.17,3417.16,3417.17,0.3264217
3415.0,3417.17,3417.17,3416.85,6.89210535
3416.85,3421.99,3416.85,3418.04,10.1657958
3418.16,3419.5,3418.16,3419.5,0.83534667
3419.49,3419.5,3419.49,3419.49,1.12267176
3419.49,3419.5,3419.5,3419.5,0.62618946
3411.0,3419.5,3419.5,3411.02,3.86531892
3411.01,3412.03,3411.01,3412.03,1.92564815
3412.9,3415.87,3412.9,3415.0,1.23323008
3413.63,3416.05,3414.99,3416.05,0.44105455
3416.0,3416.05,3416.04,3416.0,0.68598244
3416.0,3416.05,3416.01,3416.04,0.86274543
3416.0,3416.05,3416.01,3416.04,0.86274543
3416.03,3416.05,3416.05,3416.04,0.61808018
3416.02,3416.04,3416.03,3416.03,0.69080823
3416.02,3416.03,3416.02,3416.02,1.18377224
3416.02,3416.03,3416.02,3416.03,2.21281802
3416.02,3416.03,3416.02,3416.03,2.64876441
3416.02,3416.03,3416.03,3416.03,0.05312531
3416.02,3416.03,3416.03,3416.03,1.22145852
3416.02,3416.04,3416.03,3416.03,2.89369808
3416.03,3419.74,3416.03,3416.03,9.03438386
3416.03,3416.04,3416.04,3416.04,0.99389717
3416.03,3416.04,3416.04,3416.03,3.6604981
3416.03,3416.92,3416.04,3416.04,4.06102306
3416.03,3419.22,3416.04,3416.03,4.52310529
3416.04,3417.49,3416.04,3417.49,6.231393
3417.48,3417.49,3417.49,3417.49,1.16833412
3417.45,3419.18,3417.49,3417.46,3.35453244
3417.45,3417.46,3417.46,3417.46,2.97473477
3416.05,3417.46,3417.45,3416.06,3.81099584
3416.03,3416.06,3416.05,3416.03,2.15334314
3416.02,3416.04,3416.04,3416.03,5.7733702
3411.39,3416.03,3416.02,3411.4,3.09325109
3411.39,3411.4,3411.4,3411.4,1.49995754
3411.39,3411.4,3411.4,3411.4,1.31798268
3410.02,3411.4,3411.39,3410.03,2.87392936
3410.02,3410.03,3410.02,3410.02,3.27772202
3410.02,3410.03,3410.02,3410.03,3.262737
3410.02,3410.03,3410.02,3410.02,2.18659845
3400.03,3410.03,3410.03,3401.01,17.01584917
3401.01,3404.75,3401.02,3403.02,9.23206667
3400.05,3403.02,3403.02,3400.06,6.75590291
3390.15,3402.99,3400.06,3398.01,95.16421294
3394.91,3398.01,3398.01,3397.02,9.66046309
3394.79,3399.44,3396.5,3397.62,16.03412388
3394.29,3398.0,3396.0,3398.0,3.83487517
3396.6,3402.99,3397.99,3402.93,3.38565396
3401.07,3403.8,3402.06,3403.18,3.61753571
3403.38,3405.92,3403.57,3404.97,7.8408631
3404.96,3404.97,3404.96,3404.97,2.56734503
3403.5,3404.97,3404.97,3403.54,2.69316085
3397.53,3403.53,3403.53,3397.53,9.41904448
3395.12,3399.9,3397.52,3398.39,9.21256966
3392.37,3398.39,3398.39,3394.98,6.59720967
3392.83,3396.51,3394.21,3392.84,3.84281593
3389.9,3392.83,3392.83,3392.29,6.40128814
3390.92,3394.59,3392.29,3393.01,10.42521771
3392.66,3398.05,3392.86,3396.62,2.46507855
3396.11,3398.68,3396.63,3396.66,2.6561785
3396.09,3398.95,3396.1,3396.1,1.70013661
3395.8,3397.8,3396.1,3397.77,3.44779474
3397.77,3399.49,3397.77,3399.49,3.50392667
3399.48,3399.49,3399.48,3399.49,1.32282991
3398.79,3400.0,3399.48,3399.95,4.10649166
3399.94,3400.0,3399.94,3400.0,1.61672229
3399.99,3403.44,3400.0,3402.18,1.27287692
3402.79,3404.99,3403.21,3404.98,1.93244302
3404.53,3405.99,3404.98,3405.99,4.24048302
3404.53,3406.47,3406.0,3406.47,7.58754399
3405.82,3407.93,3406.47,3406.37,5.43884574
3406.01,3410.01,3406.23,3406.38,20.42952208
3406.0,3430.71,3406.01,3411.97,135.90819851
3411.97,3411.98,3411.97,3411.98,3.70104799
3411.11,3412.0,3411.97,3411.12,7.34308322
3411.12,3422.1,3411.13,3413.06,46.61310441
3412.02,3426.71,3413.06,3412.02,57.16147294
3410.12,3412.02,3412.02,3410.12,4.19920367
3410.12,3410.13,3410.13,3410.13,1.48011369
3410.12,3410.99,3410.13,3410.99,6.43733204
3410.99,3411.0,3411.0,3411.0,5.60462796
3410.99,3413.72,3410.99,3413.72,3.39608041
3413.71,3416.86,3413.72,3414.86,6.10906612
3414.87,3421.08,3414.87,3418.49,9.75367504
3418.19,3418.49,3418.49,3418.2,1.12624694
3418.19,3426.0,3418.2,3426.0,6.21934253
3425.99,3427.0,3425.99,3426.99,4.88806709
3426.99,3427.0,3427.0,3426.99,7.6981616
3426.99,3427.63,3427.0,3427.63,6.02359324
3427.62,3434.42,3427.63,3430.05,19.71481298
3430.05,3434.21,3430.05,3434.21,12.53308802
3432.62,3434.99,3432.63,3432.63,5.12638583
3432.62,3432.96,3432.62,3432.95,4.60182059
3432.95,3433.85,3432.96,3433.83,1.52774521
3433.82,3433.83,3433.83,3433.83,4.44780874
3422.71,3433.83,3433.83,3427.4,32.49747175
3425.82,3429.29,3427.4,3429.28,49.67571287
3429.28,3435.0,3429.29,3435.0,4.6972738
3430.0,3433.41,3433.4,3430.0,11.39263062
3428.0,3430.0,3430.0,3428.01,7.58096159
3418.46,3428.0,3428.0,3418.49,10.21114927
3418.49,3424.95,3418.49,3422.13,6.89993286
3422.13,3423.2,3422.13,3423.19,2.30963292
3423.19,3427.0,3423.19,3423.5,5.53105186
3420.59,3423.5,3423.49,3421.15,3.03001468
3421.15,3426.5,3421.15,3426.49,3.2318493
3426.49,3426.5,3426.5,3426.5,1.71759042
3426.49,3427.66,3426.49,3427.65,2.9994278
3427.65,3429.51,3427.65,3429.51,2.05990039
3429.51,3435.0,3429.51,3434.99,3.01490339
3435.0,3444.44,3435.0,3444.01,18.05273428
3444.0,3450.26,3444.01,3450.26,10.82315463
3447.66,3451.04,3450.27,3447.67,3.33015256
3440.18,3447.58,3447.58,3442.35,8.22090676
3441.11,3450.0,3441.11,3445.64,13.01718636
3445.64,3448.3,3445.64,3447.44,4.66265494
3448.29,3451.11,3448.3,3451.11,14.00044574
3451.1,3452.13,3451.11,3452.12,5.78199773
3444.49,3455.0,3452.13,3444.74,12.07120314
3444.73,3450.02,3444.73,3448.85,9.04529197
3445.32,3448.86,3448.85,3448.07,3.02770183
3446.11,3448.07,3448.07,3446.12,3.3207261
3444.8,3446.12,3446.12,3444.81,5.2981534
3437.63,3444.81,3444.81,3439.08,9.609489
3439.1,3445.11,3439.1,3445.1,1.84451402
3445.1,3447.22,3445.11,3447.22,4.3334581
3447.21,3447.22,3447.22,3447.22,2.85301128
3447.21,3447.22,3447.22,3447.22,8.53048692
3447.21,3447.42,3447.21,3447.42,6.98526252
3447.41,3453.59,3447.42,3451.99,10.75232165
3451.98,3452.48,3451.99,3451.98,3.28700692
3451.98,3453.71,3451.99,3453.39,12.74331684
3451.53,3454.15,3453.39,3453.72,5.5640246
3449.36,3454.4,3453.84,3452.24,12.43056769
3450.65,3455.15,3452.24,3455.15,7.33754214
3451.13,3457.3,3455.15,3457.29,4.29504706
3455.35,3457.3,3457.3,3457.3,6.69455831
3457.29,3459.44,3457.3,3459.37,6.1846464
3459.37,3459.38,3459.37,3459.38,2.26418164
